0WclsosRPapDYuOHgriEBa;22.0;;Staffan Stenström;12
3M1eBsR4rSTcDAzYopumeG;46700.0;swedish gangsta rap|swedish hip hop|swedish trap|swedish trap pop;Asme;58
6CkxdsUcfqkBviY2N6xsVA;4506.0;cantautor catala;Beth;41
3bZiqqT0b4rEuU0IZgspIM;372.0;trova;Alberto Escobar;22
11VO1wQDn3dec4bk3epXr4;2180.0;shakuhachi;Minoru Muraoka;28
2PWQEBHw18rURT93AbGXQm;932.0;;Claudette Ortiz;42
50jKUOsqDtyX5TTG1cRF9N;2013.0;samba-enredo;Batucada Band;12
1sVozq6X0qXArzROCJa208;636.0;;Boaz Banai;28
28oxY7ZfDt1BJFf8FVfpEh;43820.0;czech hip hop|czsk hip hop;Robin Zoot;54
59iOp415oyqGlBHyAhu4z3;31222.0;nigerian pop;Kah-Lo;61
2z38yNUHr4znIW8i4ZdPOB;8877.0;downtempo;Gaelle;32
3vQ75vDDu0nhfHuEW3n17Z;574.0;;Phenom;56
0h885xmyK9xHfhyXQr37L6;371420.0;easy listening;Richard Clayderman;65
1oEJJcl2f2byUrqz5PPTIk;1281.0;;Indy Lopez;22
76uP2Wqg5YSfW8JLOQk4Qb;11480.0;classic indo pop;Andre Hehanussa;42
4zVtp9LhWzT5n1w27c0f6l;19128.0;nueva cancion;Angel Parra;43
6HXKrvb10GYSV3rRyhy8Ps;13.0;;Shobhana;19
6M8zgx3zyJQV5XwCa7F7pN;529.0;barnalog;Gunni og Felix;23
5hgtt9tLxsxvRMWrnxNWVW;61102.0;classic kollywood|filmi;P. B. Sreenivas;42
25YT9XU5vxfxEUJjuGkifX;58.0;super sentai;Ken Narita;12
15CaxPE1EHJBwzjSioYBXZ;12.0;;Bob Hill;1
69SVAy0HQpibM06pStD09O;802.0;salsa puertorriquena;Edgar Daniel;17
7cfwFGaIv3pm0cYa5nWgk3;148.0;;Gizelle D'Cole;21
7qie8FfXQTHp0azRKySWd8;3333.0;la pop;KOLE;52
0P2p1bqVyP2EgqubwjTBUJ;193077.0;chanson|francoton|french pop|ye ye;Claude François;56
1uXtKoRnSL2151WEZFN9Ab;38432.0;rap calme;IZAID;54
0cZUnZAl3WmjGJwEVcBqEH;15560.0;marathi pop;Ajay;46
3zJLcIfCiDAuOSwwbu3D6l;1046.0;dixieland|modern swing;The Bourbon Street Stompers;17
3hvDAraTidCTjQHIc4m8P3;116646.0;chilean indie|trap chileno;Princesa Alba;54
76QERaQEFTh2VKRUL7wz7m;24192.0;bubble trance|rave;Members Of Mayday;43
3mNygoyrEKLgo6sx0MzwOL;174327.0;afrobeat|afropop|desert blues|malian blues|mande pop|world;Ali Farka Touré;55
0nzgl0SrjL4H9xgTMKUZf6;2651.0;dessin anime;Super Heros Invasion;35
2KRdUulmRWVp5uwzoydI91;437.0;;MC Nathan;49
7sOkM3Mc3xPGcM7kGCjDtS;1440.0;dunedin sound|nz indie;Voom;22
72G65J87dqMi39O00Du2Je;96685.0;fado;António Zambujo;52
32X1BEzC0G0t7iZczUDlaC;5703.0;c-pop|cantopop|classic cantopop|hong kong hip hop;軟硬天師;25
5e4btuINxJ9yrpwBqdPqPq;8032.0;spanish pop|spanish rock;Señor Trepador;36
1Hu56IprUt6GltqTkpvguI;39577.0;new jack swing|r&b|urban contemporary;Somethin' For The People;34
1Yjw5lfgHAmjaEmzed9WRf;850.0;afropop;The Four Brothers;4
0S1mkFvYLRCNXxO6fa6Cpk;90.0;;Большой симфонический оркестр Гостелерадио СССР;20
5UQO8IQ2YE4eRUrGtHygB8;571.0;psychedelic folk;Robin Scott;40
73xrrv4ZrlpLi1q0Q34wiK;55357.0;adult standards|big band|easy listening|lounge|swing|torch song|vocal jazz;Dinah Shore;42
0CLADHAhbG7YIqBVlt8g6c;1690.0;south african jazz;West Nkosi;13
18xSLnaLxBTsXjqkVvPzEk;4622.0;new age|new age piano;Wayne Gratz;37
52SryVadriXLIyUJx3pU9Q;362.0;american modern classical;Robert Russell Bennett;22
1yeKjC7aHZaxKu7s0zBVLE;5464.0;folklore chileno|nueva cancion;Bordemar;24
5TFyn81eoBFYh9sjhg4gfL;219.0;ambient psychill;MINOS;19
3N8khuP6qGB5ZHl7jZxHDB;1072.0;swedish reggae;Essa Cham;31
2hDINEsXO3TVUaWKEab2JG;367.0;british classical piano;Paul Crossley;29
5QNnf6MKpahSmcbfLpPgzF;4015.0;gaming edm;Futuristik;48
4KsgkEyPqr3FCNsKSaNzxs;33286.0;afro soul|south african pop;Jaziel Brothers;30
3DgcBA7P0ji5co7Z1Gfp2Q;133322.0;broadway|movie tunes|show tunes;Kristin Chenoweth;62
6xD5viPLgTsWSCJCSSuwaF;3.0;;Gregory Bradley;27
3ONLrDrnWMglipr2yWeg7s;38218.0;hip hop tuga|rap angolano;NGA;40
0QmOR0TqxMPtZxtaIJ5klY;50000.0;eurovision|israeli pop;Nadav Guedj;40
7oF48iRjggIDjtfRcmmMvl;32768.0;alternative hip hop|boom bap|boston hip hop|underground rap;Termanology;49
29mYdOEw2xWSlUUs6MPE6W;45.0;;Sin (Singular);24
6PGO5z223swzVhhsq5aF5R;250.0;disney espanol;Marta Martorell;35
2H60GdE6jHHBnYJPcOfjXs;5.0;;Harry Dexter;2
4aCWTRWrh5lyIaZTVCP6ja;6084.0;argentine metal;Logos;30
1UD2bGr9b38JklCMAyhNnp;27100.0;russian dance|russian pop;TERNOVOY;44
6PEng1vM87p71zsaoDtIzj;6472.0;adoracion|latin christian;Yadira Coradín;24
0F8gvxccUYPndXVsyLmCi6;27208.0;k-pop|korean ost|korean pop;JUNIEL;37
2oXKVuZqDv85M1ynjVMp3J;23323.0;colombian hip hop|colombian rock;Mabiland;46
6fOKLk8GmQ8xKogCRuuAwD;80570.0;emo rap|lo-fi beats|lo-fi chill;Teqkoi;69
2Z8XcWdgy5dSaiQR3d7tHK;26250.0;rumba;Armik;49
0Cgm3m8kDUeNJXAAcruwGp;728.0;hip house;Hithouse;24
1sTIVHGyiIDIi3vHzbStb0;868.0;;Bivattchee;24
5puYkZFJ4JkrJGEYnMSNVd;3645.0;;Euphoria;24
7ujjV98HBqYJ213F1e03GK;3.0;;Shyam Sunder;0
1i8gGjDzv2FNoy6dHcr25K;15457.0;drill francais|pop urbaine|rap francais;Negrito;53
297dxI5V73N6q2EfyOM1vj;184.0;kollywood;Venkat Prabhu;28
0c1QuVICtlu63iK4xqCAxT;2700.0;trance;Ernesto vs. Bastian;23
7tozhhOhSpqQacs5tQjlNt;26845.0;latin christian;Michael Rodriguez;26
0eZircNzjxnRUtRBVOsth2;216627.0;turkish folk;Nurettin Rençber;48
1QXZ1BMJKU2dl2q6rDn1pB;15357.0;carnaval|nederlandse hardstyle;PartyFriex;49
6bgJVFxXoLzHewXZmpdpGs;79970.0;thai pop;Marc Tatchapon;45
2lzeV1nxm8MB7z85L53JV2;18355.0;dutch pop|dutch rock;Gordon;46
6Wo4EvaswNW5E06ChI1p4Q;127.0;barrelhouse piano;Charles Avery;0
04kScQiBaLpLuCR1rh20Dd;2937.0;orchestral performance;Sir Thomas Beecham;43
3awsO3EshEt2f0FkcBYYpC;31.0;;Patricia Zander;32
12OSHhni6aZbqfUp7nzjKC;2438.0;j-poprock;SNOWKEL;36
7m7tqSW9C7alkliDAZYvF0;12710.0;finnish dance pop|finnish hip hop|finnish pop|finnish reggae|suomi rock;Raappana;44
2xCRnXoBFxV0a5GIslqKJI;99.0;latin classical;Inocente Carreño;26
73ZPfpfg1LBVvDEArK4l5B;172645.0;europop|pop rock;Des'ree;60
6D2VSlqzZlTCk0ov0AzFm6;53.0;;Local Disturbance;11
0Cd6nHYwecCNM1sVEXKlYr;862013.0;dance pop|edm|electra|electro house|electropop|pop dance;Krewella;65
7sit1ssZnDP41y0PJNgo8p;357.0;;Планка;16
12kRSTIQHDlJIcX4amZiYh;42.0;;Falcão;42
6BOJ6AsY3q64Bb23V0pdNu;3285.0;classic praise;Rusty Nelson;22
07uHk4iCvMw3QzmjoyPoOn;1154.0;pornogrind|spiritual jazz;Compost;20
2IYkVgw5hAfAgxWPY0KgUI;1596.0;;Chaman;37
6fQZurZmjPNOjWSfr2bEcd;114.0;musiikkia lapsille;Holle Holopainen;2
4V2pR2iSd1g0RZCglrP3jn;139170.0;alt z|post-teen pop;PLVTINUM;59
3kUSLymEdv1FFe6SQeDWfS;75.0;;Fredrik Lycke;35
2zVPFEeZqWj7USuWTeFpT3;93.0;;อาณัติ พุทธมาศ;3
3zFfbTj9QY7pvmtjI53DB8;21009.0;deep disco|disco|diva house|hi-nrg;Viola Wills;41
3i6BsXAWaaBaJDQQx2MVbr;487.0;focus trance|progressive breaks;Alfoa;16
49oJKbmD3pnF9uynkJUWxU;14978.0;french pop;Guillaume Grand;42
2PscyQNouYlR193NQFjBka;20341.0;mexican classic rock|mexican rock-and-roll;Los Hooligans;41
2YJ5x6mV8bxltvURCvFOkD;5690.0;classic russian pop;Valentina Tolkunova;30
5wWTKCWf2PFMtr1Hx6qr40;144.0;;Rainfall Meditations;28
4fXlK7OJeRK0Az6gpsdxe1;2407.0;thai rock;Drama Stream;23
0scj8cSzdAgqxBprxig1vC;28612.0;pagode|roda de samba|samba|samba-enredo|velha guarda;Luiz Carlos Da Vila;36
2oJ6siRRJ3jnON6LYskUe7;573.0;;GSON;34
4aPsL8sPDTXIR11gYfAb0i;1838.0;spanish pop rock;Mirela;22
6vcAsqIwBdhb4BRZEumnFv;16977.0;anadolu rock|turkish psych;Mazhar Ve Fuat;34
7DgUZBD3cUek3W2Kivi4CI;2904.0;rap chileno;Oxi Dum;30
1lg1jqQMMJQQFFMnkxn0zV;10937.0;indonesian pop;Ade Govinda;55
07W0YfsvHM7Mw7Bq48Mb0A;126624.0;dirty south rap|pop rap|southern hip hop|st louis rap;Murphy Lee;60
6AmhkbwoXOJZ9RZwfKz3Ak;281.0;;Suy Descalsota;33
2ErGWQCLmDSnsr2KTtLjz0;0.0;;Josef Gostic;0
4G2UDRhQLUDq0f93giGYwA;192944.0;swedish alternative rock|swedish dancehall|swedish hip hop|swedish pop|swedish reggae;Kapten Röd;54
4WrL8YBVkibeodZIhBLjsn;3271.0;;DJ Will22;61
6ey0gnuJBEMpYqBc37wJF4;3049.0;dominican pop;Maridalia Hernández;25
1UIwFtLp72voQNjkcmBY0C;1473.0;polish punk;GA-GA;14
3m3FVqK23db5Sf6vFKLs05;6123.0;irish country;Isla Grant;33
6a2HcrBBLrhSq57wzuoXYr;7923.0;belgian new wave|classic israeli pop|uk post-punk;Minimal Compact;24
2wpskShaCrgkVcET4JzTAV;1011.0;;Wilson Jermaine Heredia;51
5rAaG3OuMuWvPWYji9TDgh;62156.0;boy band|new jack swing;3T;43
6zEaCvF0CqEHs7kFyBkLHi;184893.0;dutch hip hop|dutch rap pop;Mula B;66
1epA77dFXodhnroGfSFArP;15.0;;Steppy De Rego;15
4hS8zLlKfZcbJFZqH2D7km;345.0;;Sleepy Wonder;32
5q9oOJoFLDUY2nEgBLPfOz;7964.0;classic colombian pop|musica popular colombiana;Nelson Gomez;22
5qdxxXvK6yi8ul05RmZC5Y;334.0;;Paola Cortellesi;28
3u45rXhQ0o9pUL24xlnf6e;5974.0;future house|russian edm;Chester Young;53
4xQFKlQXtzYxfZOnk799m2;68381.0;cantautor|canto popular uruguayo|folklore argentino|folklore uruguayo|nueva cancion|trova;Alfredo Zitarrosa;46
2vaWvC8suCFkRXejDOK7EE;932997.0;east coast reggae|reggae;SOJA;66
5XFyX7T46pLlApNj2duTdL;3.0;;Gyza;33
3XCnp5UV5wnNw49Xuka9qH;198848.0;c-pop|cantopop|classic cantopop;Sammi Cheng;55
067zySqFFkQZipWCsi9AtC;213.0;classic bulgarian pop;Vasil Naydenov;16
1z2MqEvpjBXSPiSEpoULkG;139.0;;Premlata;10
1SUz2JjWDXSVyAtWokVinQ;6419.0;cologne electronic|microhouse|minimal techno;Ada;33
5PsVU8lua3ri94gDn7zUIY;13476.0;classic peruvian pop|musica afroperuana;Perú Negro;27
6CYc4D54ss72OegrKuum7W;498.0;french movie tunes;Rachel Pignot;36
71DX0NLKPLEynTN9BNcfX3;621.0;;Evenrude;25
6cd8cLjU1djVQEBUn1UsJZ;7981.0;alternative country|folk;Laura Cantrell;23
74m8mP2Ksun4Ki2oc6x9XJ;39.0;;Niels Olsen;35
7G6AASiDcw0QJU94AJiFNK;4453.0;;Makgarebe A Bochabela;28
7jerD1mbWgyDukHAmCvdCj;1073958.0;bolero|bolero mexicano|mariachi|ranchera;Javier Solís;66
6imyM8T1Xbe8v2iZe41dR7;49511.0;brit funk|new romantic|new wave|new wave pop|sophisti-pop|synthpop;Haircut 100;43
7wYILRpVGBQicIIhzPcrJr;0.0;;Gauhar Sultana;0
1T4Hdd5i7fFgwaqPcj2BQ3;6808.0;czech pop|czsk hip hop;Reginald;40
6ixcPs7utvM6GEIY5Lq8HN;4484.0;israeli rock;Erez Lev Ari;34
4Pizl05TR32XfJD1btfu2T;3738.0;czech rock;Už jsme doma;20
4zTJ8KQRygEe0xclaDIaOH;4936.0;;シートベルツ;33
1Gtx7uxcwFWqBHt9OeESgj;5899.0;swedish hip hop|swedish trap pop;Lokal;42
2kXJ68O899XvWOBdpzlXgs;87362.0;avant-garde|classical|late romantic era|russian romanticism;Nikolai Rimsky-Korsakov;53
320TrJub4arztwXRm7kqVO;189601.0;blues|blues rock|classic rock|country rock|electric blues|folk rock|funk|jazz blues|louisiana blues|new orleans blues|piano blues|roots rock|soul;Dr. John;58
0TUkDO5OBbWdmEqS2hWu8S;17819.0;italian adult pop;Marina Rei;38
6ppmK4pjgILHNMd3RLlNCM;103298.0;indonesian pop;Mulan Jameela;42
5K2gAsDWIVqU9rlCyxp4jM;242165.0;adoracao|brazilian gospel|rock gospel brasileiro;PG;48
1OCpqnXexjxrakYtmur3rN;191662.0;chanson|francoton|french pop|variete francaise;Les Enfoirés;59
